['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
59.0 , 3951.28205128 , 4352.30769231 , 4387.17948718 , 4190.76923077 , 4333.84615385 , 4537.94871795 , 4382.56410256 , 4175.38461538 , 4355.8974359 , 3818.46153846 , 3808.71794872 , 4286.15384615 , 4157.43589744 , 4304.1025641 , 1660.0 , 1698.0 , 10.89 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 3951.79487179 , 4349.74358974 , 4389.23076923 , 4190.76923077 , 4338.97435897 , 4534.35897436 , 4384.61538462 , 4173.33333333 , 4353.84615385 , 3818.46153846 , 3810.25641026 , 4287.69230769 , 4158.46153846 , 4303.07692308 , 1658.0 , 1699.0 , 10.905 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 3950.76923077 , 4349.74358974 , 4389.74358974 , 4191.79487179 , 4334.35897436 , 4533.33333333 , 4382.05128205 , 4174.87179487 , 4351.28205128 , 3818.46153846 , 3809.23076923 , 4289.74358974 , 4158.97435897 , 4306.15384615 , 1659.0 , 1698.0 , 10.905 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 3950.76923077 , 4350.76923077 , 4389.23076923 , 4192.82051282 , 4329.74358974 , 4535.8974359 , 4381.02564103 , 4174.87179487 , 4352.30769231 , 3818.46153846 , 3808.71794872 , 4286.66666667 , 4156.41025641 , 4306.15384615 , 1659.0 , 1698.0 , 10.921 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 3950.76923077 , 4351.28205128 , 4388.71794872 , 4194.35897436 , 4332.82051282 , 4536.92307692 , 4383.58974359 , 4172.30769231 , 4353.84615385 , 3818.46153846 , 3808.20512821 , 4285.64102564 , 4155.8974359 , 4302.56410256 , 1660.0 , 1698.0 , 10.921 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 3948.20512821 , 4350.76923077 , 4391.79487179 , 4192.82051282 , 4336.92307692 , 4534.35897436 , 4383.58974359 , 4174.35897436 , 4350.76923077 , 3818.46153846 , 3808.20512821 , 4288.71794872 , 4157.43589744 , 4301.53846154 , 1658.0 , 1698.0 , 10.936 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 3947.69230769 , 4349.23076923 , 4394.87179487 , 4191.28205128 , 4335.38461538 , 4535.38461538 , 4384.61538462 , 4175.38461538 , 4350.25641026 , 3818.46153846 , 3809.74358974 , 4289.23076923 , 4158.46153846 , 4303.07692308 , 1659.0 , 1699.0 , 10.936 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 3950.76923077 , 4349.74358974 , 4395.8974359 , 4192.82051282 , 4332.30769231 , 4538.46153846 , 4385.64102564 , 4173.84615385 , 4352.30769231 , 3818.46153846 , 3809.74358974 , 4288.71794872 , 4158.97435897 , 4303.58974359 , 1659.0 , 1697.0 , 10.952 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 3950.76923077 , 4350.76923077 , 4395.38461538 , 4194.35897436 , 4332.30769231 , 4538.46153846 , 4383.07692308 , 4171.79487179 , 4353.33333333 , 3818.46153846 , 3809.23076923 , 4289.74358974 , 4158.46153846 , 4302.56410256 , 1659.0 , 1700.0 , 10.952 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 3948.71794872 , 4350.25641026 , 4394.35897436 , 4193.84615385 , 4334.87179487 , 4534.35897436 , 4383.58974359 , 4173.84615385 , 4355.38461538 , 3818.46153846 , 3809.74358974 , 4287.69230769 , 4156.92307692 , 4302.56410256 , 1660.0 , 1698.0 , 10.968 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 3948.71794872 , 4350.76923077 , 4394.35897436 , 4193.84615385 , 4337.43589744 , 4528.71794872 , 4385.64102564 , 4174.87179487 , 4356.92307692 , 3818.46153846 , 3808.71794872 , 4286.66666667 , 4157.43589744 , 4302.05128205 , 1659.0 , 1699.0 , 10.968 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 3948.71794872 , 4351.28205128 , 4394.87179487 , 4193.84615385 , 4335.8974359 , 4527.17948718 , 4385.12820513 , 4171.28205128 , 4353.33333333 , 3818.46153846 , 3808.71794872 , 4290.25641026 , 4157.94871795 , 4302.56410256 , 1659.0 , 1698.0 , 10.983 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 3947.69230769 , 4348.71794872 , 4394.87179487 , 4192.82051282 , 4333.84615385 , 4528.71794872 , 4383.58974359 , 4172.30769231 , 4350.76923077 , 3818.46153846 , 3809.23076923 , 4291.28205128 , 4157.94871795 , 4304.1025641 , 1658.0 , 1699.0 , 10.983 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 3948.20512821 , 4347.69230769 , 4395.38461538 , 4193.84615385 , 4335.38461538 , 4529.74358974 , 4384.1025641 , 4174.87179487 , 4351.79487179 , 3818.46153846 , 3808.71794872 , 4288.20512821 , 4158.46153846 , 4305.12820513 , 1659.0 , 1698.0 , 10.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 3949.23076923 , 4347.69230769 , 4396.41025641 , 4194.87179487 , 4336.41025641 , 4530.25641026 , 4385.12820513 , 4172.30769231 , 4350.25641026 , 3818.46153846 , 3808.71794872 , 4287.69230769 , 4156.92307692 , 4302.56410256 , 1659.0 , 1698.0 , 10.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 3948.20512821 , 4347.69230769 , 4395.38461538 , 4193.33333333 , 4332.82051282 , 4530.76923077 , 4384.61538462 , 4170.25641026 , 4350.25641026 , 3818.46153846 , 3810.25641026 , 4290.25641026 , 4155.8974359 , 4302.56410256 , 1659.0 , 1698.0 , 11.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 3945.64102564 , 4348.20512821 , 4394.35897436 , 4192.30769231 , 4332.30769231 , 4532.82051282 , 4384.61538462 , 4171.28205128 , 4352.82051282 , 3818.46153846 , 3809.74358974 , 4289.74358974 , 4157.43589744 , 4304.1025641 , 1659.0 , 1698.0 , 11.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 3947.17948718 , 4349.74358974 , 4394.87179487 , 4192.30769231 , 4335.38461538 , 4535.38461538 , 4384.61538462 , 4172.30769231 , 4351.79487179 , 3818.46153846 , 3808.71794872 , 4287.69230769 , 4155.8974359 , 4303.58974359 , 1660.0 , 1698.0 , 11.03 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 3950.25641026 , 4349.74358974 , 4393.33333333 , 4190.25641026 , 4334.35897436 , 4536.41025641 , 4383.58974359 , 4171.79487179 , 4351.79487179 , 3818.46153846 , 3808.20512821 , 4286.66666667 , 4154.87179487 , 4302.05128205 , 1659.0 , 1698.0 , 11.03 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 3949.74358974 , 4348.20512821 , 4389.23076923 , 4188.20512821 , 4333.33333333 , 4535.38461538 , 4384.1025641 , 4171.79487179 , 4353.84615385 , 3818.46153846 , 3807.17948718 , 4287.17948718 , 4157.43589744 , 4302.56410256 , 1659.0 , 1698.0 , 11.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 3947.69230769 , 4350.25641026 , 4385.12820513 , 4188.20512821 , 4336.92307692 , 4535.8974359 , 4384.61538462 , 4173.84615385 , 4353.33333333 , 3818.46153846 , 3807.17948718 , 4287.17948718 , 4155.8974359 , 4303.07692308 , 1658.0 , 1699.0 , 11.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 3949.74358974 , 4353.84615385 , 4383.07692308 , 4187.69230769 , 4335.8974359 , 4536.92307692 , 4384.61538462 , 4175.8974359 , 4352.82051282 , 3818.46153846 , 3807.69230769 , 4286.66666667 , 4155.38461538 , 4304.1025641 , 1659.0 , 1698.0 , 11.061 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 3954.35897436 , 4354.35897436 , 4381.02564103 , 4189.74358974 , 4332.82051282 , 4534.35897436 , 4384.61538462 , 4174.35897436 , 4356.41025641 , 3818.46153846 , 3807.69230769 , 4285.12820513 , 4160.0 , 4305.64102564 , 1659.0 , 1698.0 , 11.061 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 3953.33333333 , 4354.35897436 , 4378.97435897 , 4191.28205128 , 4333.84615385 , 4533.33333333 , 4384.61538462 , 4173.84615385 , 4356.41025641 , 3818.46153846 , 3807.17948718 , 4282.56410256 , 4161.02564103 , 4307.17948718 , 1660.0 , 1698.0 , 11.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 3949.74358974 , 4356.41025641 , 4375.8974359 , 4188.71794872 , 4338.46153846 , 4535.38461538 , 4384.61538462 , 4176.41025641 , 4352.82051282 , 3818.46153846 , 3808.20512821 , 4283.07692308 , 4158.97435897 , 4305.64102564 , 1659.0 , 1698.0 , 11.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 3950.76923077 , 4356.41025641 , 4376.41025641 , 4188.20512821 , 4338.46153846 , 4536.41025641 , 4385.12820513 , 4174.87179487 , 4352.30769231 , 3818.46153846 , 3807.69230769 , 4285.64102564 , 4160.51282051 , 4304.61538462 , 1660.0 , 1699.0 , 11.092 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 3954.35897436 , 4353.84615385 , 4381.02564103 , 4193.33333333 , 4335.8974359 , 4532.30769231 , 4385.12820513 , 4172.30769231 , 4353.84615385 , 3818.46153846 , 3806.15384615 , 4287.17948718 , 4161.53846154 , 4305.12820513 , 1660.0 , 1698.0 , 11.092 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 3951.28205128 , 4353.84615385 , 4384.1025641 , 4193.84615385 , 4334.87179487 , 4531.28205128 , 4384.61538462 , 4173.33333333 , 4353.33333333 , 3818.46153846 , 3807.17948718 , 4284.1025641 , 4159.48717949 , 4305.12820513 , 1659.0 , 1699.0 , 11.108 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 3947.69230769 , 4352.82051282 , 4387.69230769 , 4191.79487179 , 4334.35897436 , 4535.8974359 , 4383.58974359 , 4174.35897436 , 4351.79487179 , 3818.46153846 , 3808.20512821 , 4287.17948718 , 4160.0 , 4304.61538462 , 1659.0 , 1698.0 , 11.108 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 3950.25641026 , 4349.74358974 , 4394.35897436 , 4195.8974359 , 4333.84615385 , 4537.43589744 , 4382.56410256 , 4174.35897436 , 4352.82051282 , 3818.46153846 , 3808.71794872 , 4294.87179487 , 4160.51282051 , 4304.1025641 , 1659.0 , 1698.0 , 11.124 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 3951.28205128 , 4348.20512821 , 4400.0 , 4197.43589744 , 4331.79487179 , 4535.38461538 , 4384.1025641 , 4174.35897436 , 4352.30769231 , 3818.46153846 , 3809.74358974 , 4294.35897436 , 4158.97435897 , 4304.61538462 , 1659.0 , 1698.0 , 11.124 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 3949.74358974 , 4350.76923077 , 4398.97435897 , 4193.33333333 , 4332.82051282 , 4534.35897436 , 4385.12820513 , 4175.38461538 , 4350.76923077 , 3818.46153846 , 3810.76923077 , 4289.23076923 , 4156.92307692 , 4304.61538462 , 1658.0 , 1699.0 , 11.139 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 3949.74358974 , 4352.30769231 , 4392.82051282 , 4190.76923077 , 4334.87179487 , 4534.35897436 , 4383.58974359 , 4174.87179487 , 4351.79487179 , 3818.46153846 , 3809.74358974 , 4288.71794872 , 4157.94871795 , 4301.53846154 , 1659.0 , 1698.0 , 11.139 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 3949.74358974 , 4349.74358974 , 4386.15384615 , 4190.76923077 , 4336.41025641 , 4535.38461538 , 4383.07692308 , 4174.35897436 , 4353.84615385 , 3818.46153846 , 3806.66666667 , 4288.71794872 , 4159.48717949 , 4301.53846154 , 1659.0 , 1698.0 , 11.155 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 3951.28205128 , 4350.76923077 , 4380.0 , 4189.74358974 , 4336.41025641 , 4535.8974359 , 4383.58974359 , 4173.84615385 , 4352.82051282 , 3818.46153846 , 3804.61538462 , 4283.58974359 , 4159.48717949 , 4306.66666667 , 1660.0 , 1698.0 , 11.155 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 3952.30769231 , 4355.38461538 , 4376.41025641 , 4189.74358974 , 4335.8974359 , 4534.87179487 , 4383.58974359 , 4173.33333333 , 4351.28205128 , 3818.46153846 , 3805.12820513 , 4278.97435897 , 4160.51282051 , 4307.69230769 , 1659.0 , 1699.0 , 11.17 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 3953.84615385 , 4356.92307692 , 4374.87179487 , 4190.25641026 , 4335.8974359 , 4534.35897436 , 4385.12820513 , 4174.35897436 , 4351.79487179 , 3818.46153846 , 3807.17948718 , 4280.0 , 4160.51282051 , 4305.12820513 , 1660.0 , 1699.0 , 11.17 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 3954.35897436 , 4356.41025641 , 4375.8974359 , 4187.17948718 , 4333.84615385 , 4535.8974359 , 4385.12820513 , 4173.84615385 , 4353.33333333 , 3818.46153846 , 3806.15384615 , 4282.56410256 , 4159.48717949 , 4304.1025641 , 1659.0 , 1697.0 , 11.186 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 3954.35897436 , 4356.92307692 , 4378.46153846 , 4187.69230769 , 4334.35897436 , 4533.84615385 , 4383.58974359 , 4173.84615385 , 4354.87179487 , 3818.46153846 , 3805.12820513 , 4283.07692308 , 4160.0 , 4306.15384615 , 1659.0 , 1699.0 , 11.186 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 3952.82051282 , 4353.84615385 , 4383.07692308 , 4192.82051282 , 4335.8974359 , 4530.76923077 , 4382.56410256 , 4175.38461538 , 4351.79487179 , 3818.46153846 , 3806.15384615 , 4285.12820513 , 4160.51282051 , 4308.20512821 , 1659.0 , 1698.0 , 11.202 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 3951.79487179 , 4351.28205128 , 4388.71794872 , 4194.35897436 , 4335.38461538 , 4529.23076923 , 4382.05128205 , 4175.8974359 , 4349.23076923 , 3818.46153846 , 3808.71794872 , 4288.71794872 , 4160.51282051 , 4307.17948718 , 1658.0 , 1699.0 , 11.202 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 3949.74358974 , 4350.76923077 , 4395.38461538 , 4194.35897436 , 4333.33333333 , 4532.30769231 , 4383.07692308 , 4172.30769231 , 4352.82051282 , 3818.46153846 , 3810.25641026 , 4288.20512821 , 4158.46153846 , 4304.1025641 , 1659.0 , 1698.0 , 11.217 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 3947.69230769 , 4348.71794872 , 4404.61538462 , 4197.94871795 , 4333.84615385 , 4532.30769231 , 4384.61538462 , 4170.25641026 , 4353.84615385 , 3818.46153846 , 3810.25641026 , 4293.84615385 , 4155.8974359 , 4303.58974359 , 1659.0 , 1697.0 , 11.217 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 3947.69230769 , 4344.1025641 , 4410.25641026 , 4199.48717949 , 4336.41025641 , 4531.79487179 , 4384.1025641 , 4171.28205128 , 4350.76923077 , 3818.46153846 , 3810.76923077 , 4301.53846154 , 4153.33333333 , 4304.1025641 , 1659.0 , 1698.0 , 11.233 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 3945.64102564 , 4343.07692308 , 4408.71794872 , 4196.92307692 , 4336.41025641 , 4533.33333333 , 4383.58974359 , 4173.84615385 , 4350.25641026 , 3818.46153846 , 3811.28205128 , 4297.43589744 , 4151.28205128 , 4301.53846154 , 1659.0 , 1699.0 , 11.233 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 3945.64102564 , 4346.66666667 , 4403.07692308 , 4194.87179487 , 4336.41025641 , 4534.35897436 , 4384.61538462 , 4175.38461538 , 4352.30769231 , 3818.46153846 , 3809.74358974 , 4290.76923077 , 4152.30769231 , 4301.53846154 , 1659.0 , 1699.0 , 11.248 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 3947.69230769 , 4350.76923077 , 4394.35897436 , 4192.30769231 , 4337.94871795 , 4533.33333333 , 4384.61538462 , 4174.35897436 , 4352.30769231 , 3818.46153846 , 3807.17948718 , 4289.23076923 , 4155.8974359 , 4303.58974359 , 1658.0 , 1698.0 , 11.248 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 3949.74358974 , 4353.84615385 , 4383.07692308 , 4188.71794872 , 4338.46153846 , 4533.84615385 , 4383.58974359 , 4173.84615385 , 4351.28205128 , 3818.46153846 , 3805.64102564 , 4284.61538462 , 4158.97435897 , 4304.1025641 , 1659.0 , 1699.0 , 11.264 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 3952.82051282 , 4355.8974359 , 4372.82051282 , 4187.17948718 , 4337.94871795 , 4535.8974359 , 4383.07692308 , 4175.38461538 , 4351.28205128 , 3818.46153846 , 3805.12820513 , 4277.43589744 , 4160.51282051 , 4303.58974359 , 1659.0 , 1698.0 , 11.264 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 3955.38461538 , 4355.8974359 , 4370.25641026 , 4187.69230769 , 4336.41025641 , 4531.28205128 , 4382.56410256 , 4174.35897436 , 4352.82051282 , 3818.46153846 , 3805.64102564 , 4277.43589744 , 4160.51282051 , 4305.12820513 , 1659.0 , 1698.0 , 11.28 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 3954.87179487 , 4354.35897436 , 4373.84615385 , 4187.17948718 , 4336.41025641 , 4529.74358974 , 4382.56410256 , 4173.33333333 , 4353.33333333 , 3818.46153846 , 3806.66666667 , 4281.02564103 , 4158.46153846 , 4308.20512821 , 1660.0 , 1698.0 , 11.28 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 3954.87179487 , 4354.35897436 , 4377.94871795 , 4188.71794872 , 4335.38461538 , 4534.35897436 , 4383.07692308 , 4174.35897436 , 4351.79487179 , 3818.46153846 , 3807.69230769 , 4283.58974359 , 4160.0 , 4307.69230769 , 1658.0 , 1698.0 , 11.295 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 3954.87179487 , 4353.33333333 , 4380.51282051 , 4190.25641026 , 4337.94871795 , 4534.87179487 , 4382.56410256 , 4173.84615385 , 4352.30769231 , 3818.46153846 , 3808.71794872 , 4283.58974359 , 4162.05128205 , 4304.1025641 , 1659.0 , 1698.0 , 11.295 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 3951.79487179 , 4352.30769231 , 4385.12820513 , 4191.79487179 , 4338.97435897 , 4533.84615385 , 4382.56410256 , 4172.82051282 , 4352.30769231 , 3818.46153846 , 3808.20512821 , 4285.12820513 , 4158.46153846 , 4304.1025641 , 1659.0 , 1698.0 , 11.311 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 3949.74358974 , 4352.30769231 , 4390.25641026 , 4194.35897436 , 4335.8974359 , 4534.87179487 , 4384.61538462 , 4173.33333333 , 4351.79487179 , 3818.46153846 , 3807.69230769 , 4290.25641026 , 4157.43589744 , 4307.69230769 , 1659.0 , 1698.0 , 11.311 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 3949.74358974 , 4350.25641026 , 4391.28205128 , 4194.35897436 , 4335.8974359 , 4534.87179487 , 4384.61538462 , 4173.33333333 , 4352.82051282 , 3818.46153846 , 3807.69230769 , 4292.30769231 , 4158.97435897 , 4306.15384615 , 1660.0 , 1698.0 , 11.326 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 3949.23076923 , 4349.74358974 , 4391.79487179 , 4192.30769231 , 4337.43589744 , 4533.84615385 , 4381.53846154 , 4173.33333333 , 4352.82051282 , 3818.46153846 , 3808.20512821 , 4288.20512821 , 4160.51282051 , 4301.53846154 , 1659.0 , 1697.0 , 11.326 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 3950.76923077 , 4350.76923077 , 4391.28205128 , 4191.79487179 , 4334.87179487 , 4535.8974359 , 4383.58974359 , 4173.84615385 , 4352.30769231 , 3818.46153846 , 3808.20512821 , 4286.15384615 , 4158.46153846 , 4302.05128205 , 1659.0 , 1698.0 , 11.342 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 3952.82051282 , 4350.25641026 , 4388.71794872 , 4193.33333333 , 4333.84615385 , 4534.35897436 , 4386.15384615 , 4175.38461538 , 4352.82051282 , 3818.46153846 , 3808.20512821 , 4286.66666667 , 4153.33333333 , 4302.56410256 , 1658.0 , 1699.0 , 11.342 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 3951.28205128 , 4350.76923077 , 4388.20512821 , 4191.79487179 , 4336.92307692 , 4531.28205128 , 4383.07692308 , 4176.92307692 , 4353.33333333 , 3818.46153846 , 3807.69230769 , 4284.61538462 , 4152.30769231 , 4302.56410256 , 1660.0 , 1697.0 , 11.358 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 3950.76923077 , 4352.30769231 , 4388.20512821 , 4189.23076923 , 4335.38461538 , 4532.82051282 , 4381.53846154 , 4172.82051282 , 4352.82051282 , 3818.46153846 , 3807.17948718 , 4285.64102564 , 4157.43589744 , 4305.64102564 , 1658.0 , 1699.0 , 11.358 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 3952.82051282 , 4351.28205128 , 4387.17948718 , 4190.76923077 , 4333.84615385 , 4534.35897436 , 4382.56410256 , 4169.23076923 , 4352.82051282 , 3818.46153846 , 3807.69230769 , 4286.66666667 , 4158.46153846 , 4306.15384615 , 1660.0 , 1697.0 , 11.373 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 3952.30769231 , 4352.82051282 , 4387.69230769 , 4192.82051282 , 4336.41025641 , 4534.87179487 , 4382.56410256 , 4173.84615385 , 4352.82051282 , 3818.46153846 , 3808.20512821 , 4286.15384615 , 4156.92307692 , 4303.58974359 , 1658.0 , 1698.0 , 11.373 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 3949.23076923 , 4353.84615385 , 4389.23076923 , 4192.82051282 , 4334.87179487 , 4536.92307692 , 4383.58974359 , 4175.38461538 , 4353.33333333 , 3818.46153846 , 3808.71794872 , 4286.15384615 , 4159.48717949 , 4304.1025641 , 1659.0 , 1698.0 , 11.389 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 3948.71794872 , 4350.25641026 , 4392.30769231 , 4193.33333333 , 4333.84615385 , 4533.84615385 , 4385.12820513 , 4173.33333333 , 4353.33333333 , 3818.46153846 , 3808.71794872 , 4289.23076923 , 4160.0 , 4305.64102564 , 1659.0 , 1698.0 , 11.389 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 3950.25641026 , 4349.74358974 , 4393.33333333 , 4194.87179487 , 4335.8974359 , 4529.74358974 , 4383.07692308 , 4172.82051282 , 4353.33333333 , 3818.46153846 , 3808.71794872 , 4289.74358974 , 4157.43589744 , 4303.07692308 , 1659.0 , 1699.0 , 11.404 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 3949.74358974 , 4353.33333333 , 4390.76923077 , 4193.84615385 , 4335.8974359 , 4534.87179487 , 4383.58974359 , 4173.33333333 , 4352.30769231 , 3818.46153846 , 3810.25641026 , 4288.20512821 , 4157.94871795 , 4303.07692308 , 1659.0 , 1698.0 , 11.404 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 3949.23076923 , 4353.33333333 , 4389.74358974 , 4192.30769231 , 4334.87179487 , 4538.46153846 , 4385.64102564 , 4173.84615385 , 4351.79487179 , 3818.46153846 , 3809.23076923 , 4286.66666667 , 4159.48717949 , 4304.1025641 , 1659.0 , 1699.0 , 11.42 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 3950.76923077 , 4351.28205128 , 4389.74358974 , 4191.28205128 , 4335.8974359 , 4533.33333333 , 4383.58974359 , 4174.35897436 , 4351.79487179 , 3818.46153846 , 3806.66666667 , 4285.64102564 , 4158.46153846 , 4304.61538462 , 1659.0 , 1698.0 , 11.42 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 3950.76923077 , 4351.28205128 , 4385.12820513 , 4190.25641026 , 4336.92307692 , 4532.30769231 , 4383.58974359 , 4173.33333333 , 4353.33333333 , 3818.46153846 , 3806.15384615 , 4286.15384615 , 4157.94871795 , 4304.1025641 , 1659.0 , 1698.0 , 11.436 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 3952.82051282 , 4351.79487179 , 4384.61538462 , 4190.76923077 , 4337.94871795 , 4535.8974359 , 4385.64102564 , 4174.35897436 , 4354.35897436 , 3818.46153846 , 3807.69230769 , 4286.15384615 , 4157.94871795 , 4303.07692308 , 1659.0 , 1698.0 , 11.436 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 3955.38461538 , 4351.28205128 , 4385.64102564 , 4189.74358974 , 4336.41025641 , 4535.38461538 , 4383.58974359 , 4176.41025641 , 4352.82051282 , 3818.46153846 , 3807.69230769 , 4286.15384615 , 4157.43589744 , 4303.58974359 , 1660.0 , 1698.0 , 11.451 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 3951.79487179 , 4352.30769231 , 4382.56410256 , 4192.30769231 , 4333.33333333 , 4533.84615385 , 4381.02564103 , 4173.33333333 , 4351.79487179 , 3818.46153846 , 3806.66666667 , 4286.15384615 , 4159.48717949 , 4306.15384615 , 1659.0 , 1698.0 , 11.451 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 3949.23076923 , 4353.33333333 , 4381.53846154 , 4192.82051282 , 4336.41025641 , 4536.41025641 , 4383.07692308 , 4172.30769231 , 4352.82051282 , 3818.46153846 , 3807.17948718 , 4284.61538462 , 4161.02564103 , 4307.69230769 , 1660.0 , 1699.0 , 11.467 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 3951.79487179 , 4353.33333333 , 4385.64102564 , 4189.74358974 , 4337.43589744 , 4534.35897436 , 4385.64102564 , 4174.87179487 , 4353.84615385 , 3818.46153846 , 3806.66666667 , 4284.1025641 , 4159.48717949 , 4304.61538462 , 1659.0 , 1698.0 , 11.467 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 3952.82051282 , 4352.82051282 , 4386.66666667 , 4190.76923077 , 4332.30769231 , 4529.23076923 , 4382.05128205 , 4174.87179487 , 4353.33333333 , 3818.46153846 , 3806.66666667 , 4287.17948718 , 4155.8974359 , 4304.1025641 , 1659.0 , 1698.0 , 11.482 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 3951.28205128 , 4352.30769231 , 4386.15384615 , 4194.35897436 , 4332.30769231 , 4528.20512821 , 4381.02564103 , 4173.33333333 , 4351.79487179 , 3818.46153846 , 3808.20512821 , 4287.69230769 , 4155.38461538 , 4306.15384615 , 1659.0 , 1698.0 , 11.482 , 0.0 , 0.0 , 0.0 , 0.0 , 

